answer,benchmark_type,confidence_score,evaluation_status,failure_reason,generated_tokens,invalid_output,is_correct,latency_ms,model_name,model_source,parameter_size,prediction,prompt_tokens,question_id,raw_generation,sampling_seed,subset_sampling_method,workflow,blockchain_logging_latency_ms,confirmation_latency_ms,end_to_end_latency_ms,audit_hash_present,review_flag,failure_type
A,real,0.55,completed,,8,0,1,468.15166994929314,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,207,test-01065," A

Explanation: At 24",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,468.15166994929314,0,0,none
B,real,0.55,completed,,8,0,1,477.21270844340324,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,250,test-01089," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,477.21270844340324,0,0,none
C,real,0.55,completed,,8,0,1,468.0297337472439,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,183,test-01090," C

The most appropriate next step in",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,468.0297337472439,0,0,none
B,real,0.55,completed,,8,0,1,503.1733103096485,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,240,test-01092," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,503.1733103096485,0,0,none
D,real,0.55,completed,,8,0,1,470.10989859700203,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,212,test-01098," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,470.10989859700203,0,0,none
A,real,0.55,completed,,8,0,1,492.58091300725937,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,274,test-01100," A

Explanation: The clinical presentation of",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,492.58091300725937,0,0,none
A,real,0.55,completed,,8,0,1,463.0031883716583,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,188,test-01101," A

Explanation: The patient's response",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,463.0031883716583,0,0,none
C,real,0.55,completed,,8,0,0,527.7321375906467,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,397,test-01102," B
Explanation: Given the patient's",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,527.7321375906467,0,0,wrong_answer
B,real,0.55,completed,,8,0,0,508.0801472067833,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,325,test-01106," C

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,508.0801472067833,0,0,wrong_answer
A,real,0.55,completed,,8,0,0,464.85624834895134,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,177,test-01107," D

Explanation: The arterial-ven",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,464.85624834895134,0,0,wrong_answer
C,real,0.55,completed,,8,0,0,460.4386053979397,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,189,test-01110," B
Explanation: The clinical presentation and",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,460.4386053979397,0,0,wrong_answer
D,real,0.55,completed,,8,0,1,509.3937925994396,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,344,test-01115," D
Explanation: The clinical scenario describes",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,509.3937925994396,0,0,none
A,real,0.55,completed,,8,0,1,468.78592669963837,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,230,test-01130," A
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,468.78592669963837,0,0,none
A,real,0.55,completed,,8,0,0,475.9072996675968,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,150,test-01131," B

The patient's symptoms of speech",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,475.9072996675968,0,0,wrong_answer
A,real,0.55,completed,,8,0,1,472.85667061805725,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,195,test-01134," A

The patient's symptoms, including",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,472.85667061805725,0,0,none
A,real,0.55,completed,,8,0,1,462.89071440696716,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,178,test-01147," A
Explanation: In cases of illness",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,462.89071440696716,0,0,none
A,real,0.55,completed,,8,0,1,458.6046114563942,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,134,test-01148," A

Explanation: The increase in the",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,458.6046114563942,0,0,none
B,real,0.55,completed,,8,0,0,502.1824538707733,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,348,test-01152," A
Explanation: Ritonavir",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,502.1824538707733,0,0,wrong_answer
A,real,0.55,completed,,8,0,0,537.1556654572487,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,440,test-01153," D

The patient's proteinuria is",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,537.1556654572487,0,0,wrong_answer
D,real,0.55,completed,,8,0,1,466.9868126511574,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,200,test-01154," D
Explanation: A T-score between",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,466.9868126511574,0,0,none
A,real,0.55,completed,,8,0,1,459.4167694449425,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,171,test-01159," A
Explanation: Bacteroides",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,459.4167694449425,0,0,none
B,real,0.55,completed,,8,0,0,464.9154990911484,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,190,test-01163," D
Explanation: The structure indicated by",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,464.9154990911484,0,0,wrong_answer
B,real,0.55,completed,,8,0,1,585.2893926203251,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,533,test-01165," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,585.2893926203251,0,0,none
D,real,0.55,completed,,8,0,1,549.048837274313,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,316,test-01172," D
Explanation: Given the neonate",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,549.048837274313,0,0,none
D,real,0.55,completed,,8,0,0,502.92202830314636,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,315,test-01181," A

The patient's clinical presentation and",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,502.92202830314636,0,0,wrong_answer
A,real,0.55,completed,,8,0,0,470.04394605755806,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,141,test-01206," D
Explanation: The condition described in",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,470.04394605755806,0,0,wrong_answer
D,real,0.55,completed,,8,0,0,477.91995853185654,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,161,test-01217," A

Muddy brown granular casts",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,477.91995853185654,0,0,wrong_answer
A,real,0.55,completed,,4,0,1,261.41512021422386,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,214,test-01223," A
""",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,261.41512021422386,0,0,none
D,real,0.55,completed,,8,0,0,511.03848963975906,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,266,test-01224," B

The patient's presentation suggests an",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,511.03848963975906,0,0,wrong_answer
C,real,0.55,completed,,8,0,0,512.1420882642269,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,306,test-01229," D

Explanation: Given the patient's",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,512.1420882642269,0,0,wrong_answer
C,real,0.55,completed,,8,0,0,511.3704800605774,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,322,test-01238," A
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,511.3704800605774,0,0,wrong_answer
C,real,0.55,completed,,8,0,0,511.8364952504635,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,337,test-01239," B
The clinical presentation, including the",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,511.8364952504635,0,0,wrong_answer
C,real,0.55,completed,,8,0,1,520.0921669602394,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,337,test-01246," C

The patient's symptoms and laboratory",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,520.0921669602394,0,0,none
A,real,0.55,completed,,8,0,1,488.09604346752167,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,176,test-01251," A
Explanation: The symptoms described are",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,488.09604346752167,0,0,none
B,real,0.55,completed,,8,0,1,485.7255592942238,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,232,test-01253," B
Explanation: The clinical presentation of",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,485.7255592942238,0,0,none
B,real,0.55,completed,,8,0,1,533.4681160748005,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,421,test-01265," B
Explanation: The patient presents with",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,533.4681160748005,0,0,none
C,real,0.55,completed,,8,0,0,468.1210070848465,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,251,test-01271," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_only,0.0,0.0,468.1210070848465,0,0,wrong_answer
B,real,0.55,completed,,8,0,1,469.1222310066223,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,237,test-00004," B

Ketotifen eye drops",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,11.794078203559991,244.2010290236918,725.1173382338741,1,0,none
D,real,0.55,completed,,8,0,1,463.8162702322006,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,172,test-00005," D
Explanation: In this scenario,",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.43164836138121,174.0550417795959,654.3029603731777,1,0,none
A,real,0.55,completed,,8,0,1,486.0111363232136,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,149,test-00009," A

Explanation: The description of """,7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.817323871696264,90.15781611236012,593.9862763072699,1,0,none
D,real,0.55,completed,,8,0,1,459.8965309560299,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,196,test-00013," D
Explanation: When a person stands",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.477811669945694,412.8249115715018,891.1992541974773,1,0,none
D,real,0.55,completed,,8,0,1,464.48585391044617,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,249,test-00017," D
Explanation: The method used to",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.443985855830183,122.20220963174529,600.1320493980216,1,0,none
C,real,0.55,completed,,8,0,1,458.0819047987461,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,161,test-00031," C

Explanation: The pressure-volume loop",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,21.177269703252872,201.189857973075,680.449032475074,1,0,none
D,real,0.55,completed,,8,0,1,499.71963837742805,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,330,test-00038," D
Explanation: The therapeutic index (",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.170163342269339,196.94165311028704,709.8314548299844,1,0,none
C,real,0.55,completed,,8,0,1,501.69336050748825,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,324,test-00040," C
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.994018923529584,339.6970101647061,858.3843895957239,1,0,none
A,real,0.55,completed,,4,0,1,278.5409986972809,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,287,test-00047," A
""",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,25.17336366322101,146.62904220872076,450.3434045692227,1,0,none
C,real,0.55,completed,,8,0,0,468.6606526374817,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,236,test-00049," D

Explanation: Club cells, also",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.06587770963006,283.3257253818802,767.0522557289919,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,466.4475508034229,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,207,test-00060," C
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.785966330356816,128.9089789584715,611.1424960922512,1,0,none
A,real,0.55,completed,,8,0,1,511.9153559207916,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,351,test-00063," A
Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,23.71742540729108,298.24486305727714,833.8776443853599,1,0,none
A,real,0.55,completed,,8,0,1,527.1094925701618,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,265,test-00069," A
Explanation: Given the patient's",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.30861317984838,127.69106189256097,671.1091676425712,1,0,none
A,real,0.55,completed,,8,0,0,475.0494360923767,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,172,test-00075," C
The patient's symptoms, including",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.67745256939508,152.9273170431133,644.654205704885,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,497.84447252750397,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,258,test-00106," A
Explanation: Given the stable size",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.052749638740153,422.47986862821546,939.3770907944595,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,565.0137215852737,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,444,test-00110," C
Explanation: The patient's clinical",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,23.57004284020606,207.59601915282704,796.1797835783068,1,0,none
C,real,0.55,completed,,8,0,1,487.18781024217606,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,243,test-00113," C

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,10.218658154895977,189.11369378313162,686.5201621802037,1,0,none
C,real,0.55,completed,,8,0,1,467.2779217362404,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,215,test-00116," C
The patient's symptoms, including",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.549825053963504,493.6757991134857,975.5035459036897,1,0,none
C,real,0.55,completed,,8,0,1,469.15228292346,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,212,test-00127," C
Explanation: Natural killer (NK",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.896588768676368,211.78409887276985,694.8329705649062,1,0,none
A,real,0.55,completed,,8,0,0,506.9060027599335,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,343,test-00128," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.623120521053194,124.67309385602199,645.2022171370087,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,515.5739821493626,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,332,test-00130," D
Explanation: The clinical presentation of",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.453345193695922,250.52017347652443,780.5475008195829,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,471.2524637579918,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,164,test-00143," B

Explanation: The clinical presentation and",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.51212752181545,105.76296789284868,591.5275591726559,1,0,none
B,real,0.55,completed,,8,0,1,515.6046487390995,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,289,test-00156," B

Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.446668512636872,299.0764700373916,834.1277872891279,1,0,none
B,real,0.55,completed,,8,0,0,505.48508390784264,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,376,test-00159," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.32977920775737,309.71324176367034,829.5281048792704,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,499.31254982948303,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,266,test-00160," C
Explanation: The spleen has",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.574094245322637,139.09055843740353,656.9772025122091,1,0,none
C,real,0.55,completed,,8,0,1,472.91722521185875,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,245,test-00177," C
Explanation: The patient's history",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.94995527770154,135.69381925974517,628.5609997493054,1,0,none
D,real,0.55,completed,,8,0,0,472.953449934721,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,214,test-00178," A
Explanation: In a spinal cord",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.929788759531133,194.87995798905794,682.7631966833101,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,472.37202897667885,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,255,test-00179," C

The patient's symptoms, including",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.612637802609445,181.15022677270758,672.1348935519959,1,0,none
D,real,0.55,completed,,8,0,0,465.6921923160553,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,159,test-00181," B

The clinical presentation of dysuria",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,27.37832212006369,115.93125931014968,609.0017737462687,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,464.9069048464298,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,200,test-00215," C

The most appropriate next step would",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.548239846464405,232.43169356258514,716.8868382554793,1,0,none
A,real,0.55,completed,,8,0,0,503.4470483660698,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,286,test-00219," C

The presence of chronic respiratory symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.288897355391146,71.81639463841455,590.5523403598754,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,488.32713812589645,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,193,test-00224," A

The most likely cause of the",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.70313256734479,148.14182540556783,654.1720960988091,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,537.9402711987495,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,385,test-00229," D
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.237598537008159,150.08224092824648,702.2601106640042,1,0,none
B,real,0.55,completed,,8,0,1,495.73715776205063,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,317,test-00237," B

The clinical presentation suggests a possibility",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.291330772702516,159.1723142313682,674.2008027661213,1,0,none
D,real,0.55,completed,,8,0,1,490.44568464159966,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,295,test-00240," D

Explanation: Neuron-specific en",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,22.443118526276105,206.6874209559509,719.5762241238266,1,0,none
A,real,0.55,completed,,8,0,1,459.42649990320206,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,208,test-00243," A
Explanation: Given that the patient",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.598016804915716,103.58025874376962,577.6047754518873,1,0,none
C,real,0.55,completed,,8,0,0,499.78169798851013,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,357,test-00260," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.062546514671986,234.57811333998816,751.4223578431703,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,458.765733987093,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,100,test-00267," C
Explanation: Hemophilia A is",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,23.91954227310524,165.98336027009242,648.6686365302907,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,503.0035823583603,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,311,test-00280," B

Explanation: For this patient's",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.851281211633712,134.33807905052237,653.1929426205163,1,0,none
C,real,0.55,completed,,8,0,1,465.6388498842716,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,148,test-00281," C
Explanation: Linear immunoflu",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.885555746218177,97.3083780050224,581.8327836355122,1,0,none
C,real,0.55,completed,,8,0,0,499.88313019275665,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,263,test-00285," D
Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,13.857672604145185,105.69500956993042,619.4358123668322,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,469.6778282523155,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,219,test-00288," B

The clinical presentation, including the",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,14.602245431770818,211.68577850611712,695.9658521902035,1,0,none
D,real,0.55,completed,,8,0,0,486.12913861870766,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,181,test-00300," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.792039129687225,116.65545387996859,618.5766316283634,1,0,wrong_answer
C,real,0.55,completed,,4,0,0,263.5757736861706,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,173,test-00301," A
""",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,31.014404681307006,185.2759369540083,479.86611532148584,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,571.1498893797398,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,547,test-00303," D

The patient's history and physical",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.250265101189562,290.2809306744207,877.68108515535,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,459.7008489072323,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,181,test-00305," B

Explanation: The patient's presentation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.766415656220374,286.4734975810778,761.9407621445305,1,0,none
D,real,0.55,completed,,8,0,0,490.3338849544525,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,313,test-00309," A

Explanation: In an emergency situation",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,15.635959781854458,363.2660490239838,869.2358937602908,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,471.66233882308006,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,208,test-00325," B
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.270004787642034,157.53140816528096,646.463751776003,1,0,none
B,real,0.55,completed,,8,0,1,488.2056340575218,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,292,test-00331," B

The presence of multiple clumps",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,21.207487164899202,110.45848716110346,619.8716083835245,1,0,none
B,real,0.55,completed,,8,0,1,471.1175188422203,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,145,test-00346," B

Explanation: The patient's behavior",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.873227192485142,284.91569530575845,774.906441340464,1,0,none
C,real,0.55,completed,,8,0,0,468.69079396128654,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,198,test-00365," D

Explanation: The Darrow-Y",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,30.10903902691242,206.90889665659944,705.7087296447984,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,558.6611479520798,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,448,test-00374," A
Explanation: The clinical presentation,",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,18.988250052535857,298.48946629769426,876.1388643023099,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,536.7890633642673,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,309,test-00379," C
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,25.847730321807273,180.89777321851042,743.5345669045851,1,0,none
C,real,0.55,completed,,8,0,1,499.77877363562584,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,193,test-00382," C

Explanation: Bupropion",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,19.28928068901731,308.2766400710768,827.34469439572,1,0,none
B,real,0.55,completed,,8,0,0,462.3072072863579,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,182,test-00406," A

The histologic stained section of",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,20.942218230237646,263.44146258250754,746.6908880991031,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,528.5201407968998,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,447,test-00423," B
Explanation: The patient's recent",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,12.546876786433552,248.4759990141508,789.5430165974842,1,0,wrong_answer
C,real,0.55,completed,,8,0,1,457.17085525393486,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,C,170,test-00424," C

Explanation: Barrett's esoph",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.43721814740666,225.7757264913381,700.3837998926797,1,0,none
A,real,0.55,completed,,8,0,1,475.4059799015522,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,A,255,test-00430," A

The patient's presentation suggests se",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,17.69239387665456,215.27610349087104,708.3744772690777,1,0,none
B,real,0.55,completed,,8,0,0,484.8540164530277,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,267,test-00431," D
Explanation: Given the patient's",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.939234616388543,199.90114393911028,701.6943950085265,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,459.0351693332195,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,179,test-00451," D

Explanation: Cilostaz",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,10.508160030441891,199.2608277400282,668.8041571036896,1,0,none
B,real,0.55,completed,,8,0,0,463.57885748147964,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,D,252,test-00452," D
Explanation: The patient's symptoms",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,22.43288299725091,281.05332468489877,767.0650651636292,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,502.4992972612381,Qwen/Qwen2.5-7B-Instruct,local_dir,7B,B,315,test-00457," B
Explanation: Hepatic enceph",7,seeded_sample_without_replacement_from_medqa,backbone_with_blockchain_logging,16.339478534276136,142.96016108443263,661.798936879947,1,0,none
